Restaurant_name,Category,Address,Province,Latitude,Longitude,Rating,Review
Saltwater Restaurant,Seafood,"320 Water Street St. John's, NL A1C 1C1 Canada",NL,47.561479,-52.7106021,3,"I have to say I think Saltwater needs to be rebranded. If you are a local in St.John’s you'll remember the Saltwater on Duckworth. After the move to Water street I'm sure the chef and owners have changed and if not that the brand or audience they are attracting is not the same as when they were on Duckworth.

My family and I were celebrating a birthday / early mother's day. We ordered a fair amount of food. Or server was very sweet and helpful when we ran in to food issues. So 4 stars for that only issue it was not 5 is because service includes the Kitchen in my eyes.

Drinks:
Elderflower fields martini - sweet elderflower does come through. 5/5
Cesar - Classic Cesar, it's good! 4/5
I forget the name but it's the spicy margarita on the menu - really nice, refreshing, wish there was more of a salt rim. 4/5

Apps:
Mussles - plump, but over cooked, not much broth, and underseasoned.
Wings - I actually really liked the breaded wings I thought they were 5/5!
Pork belly - Kinda funny but maybe a bit too honest. Our server apologized for the wait on this dish, due to the fact that the chef slipped and dropped our original pork belly on the floor. She quickly offered a discount on our meal and it came out maybe 7 mins later.

Mains:
Seafood risotto -
Came with mussles scallops and shrimp I believe. My dad had it and the read was average. Not over done but nothing to make you want to order it again.

Cod with Beet salad -
My mom raved about this dish she was it was excellent!

Steak-
unfortunately my brother's steak was over cooked. Again our server noticed without us having to say anything. This was due to her own experience cooking at home, she visually saw the cook was over. Following this she offered to have another one made or give us a discount. My brother opted to keep the one made already due to food waste and time. The garnish and flavours on this dish were very delicious!

Salmon with Beet salad-
When I got the plate I realized I am particular about salmon and probably should of asked more questions. The salmon was over cooked and the skin was kinda soft which I personally really like salmon skin crispy or with a hard sear. Maybe it was just personal preferance but I really didn't like the cook on it. The fish was just not handled well. Again simular to the steak the cook not on par but the flavours of the sauce and seasoning were great!The Beet Salad on the side was a vanilla dressing with goat cheese.

Dessert:
Baklava 5/5 so good made with walnuts and you can tell it's a home recipe!

Overall:

I think the place can do really well as a relaxed seafood restaurant. I think the pub food options are awesome for students to get some food before going out! Theres a wonderful atmosphere with the arches and long tables thay give a cozy casual feel. I also would tell anyone that the wings are good. The only downfall is the price for what you get. I wouldn't want to pay for food overcooked or not paid attention too. I think sorting out a clear focus on what kind of restaurant this is now will help. An updated about us online will bring in more people in the upcoming summer Season for tourists. Now a days online presence is so important. I'm excited to go back with a few friends and try more of the pub food when I get around to it!"
The Celtic Hearth,American (Traditional),"298-300 Water Street St John's, NL A1C 1B6 Canada",NL,47.5619286,-52.7099643,2,"I've given the Celtic Hearth many chances but unfortunately it just hasn't gotten better, so I've gone for the last time. I went recently with my girlfriend. It wasn't very busy at all. The food took about 30-40 minutes to come out. Our server was very friendly, kind, and attentive, so I didn't really mind that wait.

I got fish and chips and my girlfriend got the steak and cheese sandwich. Her sandwich was tasty, just very oily, which is a little off putting. My fish and chips were below average as well, with only getting a few fries that were luke warm, and the fish just tasted bad, the batter wasn't crunchy and  just came right off the fish. Shame

The prices here have gotten ridiculous as well. You're better off going to yellowbelly or somewhere else nearby, you'll get more food, that's much better and fresher, and cheaper!

I hope this restaurant can turn things around but in my opinion it's just not worth going, especially at the inflated prices."
The Celtic Hearth,American (Traditional),"298-300 Water Street St John's, NL A1C 1B6 Canada",NL,47.5619286,-52.7099643,5,"We stopped here for dinner, as recommended by our waitress in Brigus. Service was quick and friendly.

I had the Cod Au Gratin (flaky cod baked in a creamy sauce topped with cheddar). I had a side salad with mine, and it was all very tasty.  I would definitely go back again."
The Celtic Hearth,American (Traditional),"298-300 Water Street St John's, NL A1C 1B6 Canada",NL,47.5619286,-52.7099643,3,"Quaint spot and read it had good breakfast options. It had the Irish pub vibe, friendly service. They had gf toast options but don’t order the ham with the breakfast - there was more fat and grizzle than ham - bacon or sausage options looked better. When we asked if the hash browns were gf, we were told “no problem” but got our Celtic breakfast and the home made hash browns, which were good, came 20 minutes later 🙃 it wasn’t busy and our server was very nice. Good coffee here as well. Pricey for a breakfast at &17.95 pp, plus lovey 15% tax and tip makes for an expensive but typical breakfast."
The Celtic Hearth,American (Traditional),"298-300 Water Street St John's, NL A1C 1B6 Canada",NL,47.5619286,-52.7099643,2,"The Celtic Hearth once held the title of the best burger I've had, but things have gotten a bit rocky since. The service and atmosphere here are always great, but my main issue is the massive increase in pricing. Prices in the past two years have gone up nearly half, and it's honestly ridiculous - not to mention portion sizes. I went here today, and the food was decent (I've only had one bad experience here with taste), but it was almost insulting how little you get for the price. They used to give you a full basket of fries that would fill you up by themself, but now it pretty much amounts to what would be in a small McDonald's fries."
The Celtic Hearth,American (Traditional),"298-300 Water Street St John's, NL A1C 1B6 Canada",NL,47.5619286,-52.7099643,5,Always awesome and count on able. I was looking for a place to eat last Wednesday night around 9pm and they were the only place I could find still serving. Today I came straight here.
Blue On Water,Breakfast & Brunch,"319 Water Street St John's, NL A1C 1B9 Canada",NL,47.5614295,-52.710147,5,"We just finished a lovely stay at this hotel and highly recommend it.  The staff is amazing.  I haven't experienced this level of attentiveness in many years.  Thank you, Victoria (and others) for making us feel so special.  The bathroom in our room was to die for.  We loved the heated floor and the beds were so comfortable.
If there is any room for improvement, it is the coffee supplied in the room.   All three of us joked and called it coffee water - even though it was a specialty company who supplied it.   I would not hesitate to recommend this hotel  - if only to remind people of what true customer service is all about."
Blue On Water,Breakfast & Brunch,"319 Water Street St John's, NL A1C 1B9 Canada",NL,47.5614295,-52.710147,5,"A local friend recommended Blue and it was a pricey but wonderful location for exploring St Johns. We were in room 201 so facing the street. The room was large, comfortable and had a fridge, tv - although odd channels- coffee station and an amazing bathroom! Despite many ceiling lights, the lighting in the bathroom is terrible. I found opening the drapes and standing in front of the long mirror was the only place I could see to put on makeup. The sounds from George Street do find their way to you until 2:00am. Parking was on a roof a block away and cost an additional $20 a night.  There are many restaurants, pubs, coffee and various shops within walking distance. We had one evening meal in Blues restaurant: chicken tacos, scallops and a chowder. It was fine but we didn’t go back for more. They were very good to accommodate a gluten free request and every server was friendly, helpful and pleasant whether helping with luggage, serving a meal or checking us out of the hotel."
Blue On Water,Breakfast & Brunch,"319 Water Street St John's, NL A1C 1B9 Canada",NL,47.5614295,-52.710147,5,"I have absolutely nothing negative to say. The experience was stupendous from beginning to end. I LOVED my room (I don’t remember the name but it was 301). And the staff. Everyone was so kind and generous in spirit and help.

I also recommend the Goddess Salad in the restaurant.

(The accompanying photos are from my stay in St.John’s and not from the hotel.)"
Blue On Water,Breakfast & Brunch,"319 Water Street St John's, NL A1C 1B9 Canada",NL,47.5614295,-52.710147,5,We had Grilled Lobster with risotto very good and this lobster arancini that weren't on the menu. Other ones in the pictures are seafood clam chowder and seafood linguine and scallops :) Best food we had by far in St John's. Would recommend. Servers were very nice too :)
Blue On Water,Breakfast & Brunch,"319 Water Street St John's, NL A1C 1B9 Canada",NL,47.5614295,-52.710147,5,"Great food.  Probably one of the best restaurants in St.Johns.  Access to the hotel during the summer is tricky but not impossible.  Take a smaller suitcase!
The rooms are all beautiful- one is very dark."
