Restaurant Name,Rating,Review
Pizza Pizza (52 Elm St),5,"The pizza 🍕 is always great!!  And price point is excellent for what you get!!  The manager that took our order was polite and eager to serve us!!  👍 👍
But I think he might need his hearing tested.We were not the only customer he asked to repeat their order to him, do to the fact he could not hear us?  But he is a really nice guy!!!  👍 👍"
Pizza Pizza (52 Elm St),5,"Excellent food, service and location. Whether we eat in or take out we are always very satisfied. A large variety of menu items and many specials. The seating area seems larger than it appears from the outside."
Pizza Pizza (52 Elm St),5,It was good expirience to be at the store. The new management has made great changes in menu and other things. The pizza of this store can rejuvenate anyones taste buds. Service and hospitality of staff is top notch. Also the ambiance of store can relax anyone and enjoy their food. All in all behaviour of staff toward costumers is very polite. If i am suggesting than everyone who are living near the store or away from store should visit or order food from the store . #best_pizza
Topper's Pizza (King St),1,"Not the pizza I remember. Terribly inconsistent, and too few toppings. If I pay for extra, I should get extra. This feels like asking for extra toppings at subway now.
Also, the chewy bread crust is the main reason for going here, but 90% of the time, it is overcooked and dry instead, now."
Topper's Pizza (King St),5,"Toppers is one of the factors that help me make my decision to move to Sudbury. First time I tried it it blew me away since I'm from a small town in northern Ontario called Hearst and we only have a few pizza places there, this was something different and special. 20 yrs later I still love it, although I order it might on the sauce every pizza and extra cheese and bacon, it's the bomb. Every Tuesday they have a special, you pay for a.medium and you get a.large, I always order, every Tuesday a large toppers ten w extra cheese, extra bacon and crust brushed w garlic butter and hold on the olives and mushrooms. Amazing food, highly recommended :)"
Topper's Pizza (King St),5,"I just had a delicious Montreal Steak Pizza tonight, and it was excellent, and the crust tasted great. In my opinion Topper's Pizza is still the No.1 pizzeria in Sudbury. For a good pizza, I stick to those that I like. If I'm not sure about a new pizza, I don't buy it. My biggest pet peeve about the other pizzeria in town, is they add a load of olive oil to the pizza and it make them soggy."
Topper's Pizza (King St),5,"It was a good experience here. Ordered through the app and paid in store. My food was hot and delicious. I ordered the square pepperoni explosion pizza well done for extra crunch, which certainly lived up to the expectations. The hours here are the best part. They are open late. Is this too hard to ask for In this town??"
Topper's Pizza (King St),3,"Growing up in Sudbury, Topper's pizza was a go to. Having recently visited, for Christmas, I ordered a Titan pizza. I've had it before, but never ordered it, personally. A cheese pizza was something like $22.99 That was a decent price. Any additional toppings were $4.00 each. Pricey toppings, but okay. When the pizza arrived, the driver was very friendly. However, the pizza was seemingly void of sauce, and dry. Not what I remembered. Sorry Topper's, but Domino's would have been a better choice that day."
Tony V's Pizza & Restaurant,5,"Just finished my first meal at Tony V’s and it was fantastic! I will definitely be back next time I am visiting in Sudbury.
Service was super friendly and efficient. Sister in law and I shared a jug of Strawberry Rose and it was delicious. Next up for the four of us was Calamari - perfectly cooked, Spicy Feta Dip - addictive, and Fried Dill Pickles - very, very good. No one had any complaints about their entrees, huge servings, fresh ingredients and just plain delicious."
Tony V's Pizza & Restaurant,5,"Amazing. Simply. The best wings in Sudbury, top-shelf service and great prices all around! Highly recommend this locally owned restaurant to anyone visiting Sudbury or residents alike."
Tony V's Pizza & Restaurant,4,"Decent restaurant! Had to make a pit stop in Sudbury and decided to try this top rated place. Overall, the food was nice and there are definitely a lot of choices for everyone, though my veal Parmesan sandwich looked a bit old and dry. It looks like a fairly busy place and so on a weekend, you will likely have to wait a while for a table."
Tony V's Pizza & Restaurant,5,Friendly atmosphere and generous portions. I had the chicken bruschetta pizza and hubby had spaghetti and meat sauce. We shared the lemon meringue pie. The service was beyond 5 star as our server was smiling and engaging. Will definitely be coming back! 😊
Tony V's Pizza & Restaurant,5,"A nice place to dine. I was greeted with warmth and an impeccable hospitality and an inviting ambiance that set the tone for a memorable evening.
The quality and presentation of the food were good.
I would highly recommend this place in search of good food and a memorable dining experince."
